Timestamp,q_w,q_x,q_y,q_z,roll,pitch,yaw,theta
1403638127675097088,0.2426674681961879,-0.7597637464687129,-0.3576142202284571,-0.48578145180880467,131.50855007818896,65.74426753181203,-177.02862448188387,0.0
1403638127680097024,0.2426783595951158,-0.7597486967764294,-0.3575992051251127,-0.4858106009800819,131.51026725739038,65.74847604401202,-177.02772249679276,0.0
1403638127685096960,0.2427865535256082,-0.7597763968362904,-0.3575394688949185,-0.4857571866889468,131.54391388865798,65.7476561103699,-176.98953280172555,0.0
1403638127690096896,0.24292139160735296,-0.7598023238804499,-0.3574359667837851,-0.48572539132184145,131.58934460265712,65.7508654150945,-176.9415514471186,0.0
1403638127695097088,0.24289056545148452,-0.760009845313352,-0.3570253944524112,-0.48571810338665883,131.6929706345263,65.74654583821662,-176.8780847440362,0.0
1403638127700097024,0.24302825920019852,-0.7600409379194822,-0.3569504034877008,-0.48565568808216647,131.7348637134219,65.74615509376974,-176.83038327643587,0.0
1403638127705096960,0.24313119410971554,-0.760068618713269,-0.3569118183075914,-0.4855892000966002,131.76393006664944,65.74344075192086,-176.7951163558641,0.0
1403638127710096896,0.2431833616831996,-0.760077737823517,-0.356888459063451,-0.4855659716792955,131.77844322674565,65.74336024753863,-176.77794468777807,0.0
1403638127715097088,0.2431968411808029,-0.7600819953227617,-0.35685622081757506,-0.4855762499233738,131.7871060442779,65.74527100526915,-176.77120534740024,0.0
1403638127720097024,0.24314941022209538,-0.7600790608921951,-0.35686298838455427,-0.485599622140639,131.77739386105168,65.74556651136795,-176.78468882501153,0.0
1403638127725096960,0.2431147011805283,-0.7600642193971646,-0.3568517643086992,-0.4856484765464111,131.77083319317165,65.74969825638638,-176.79590246305509,0.0
1403638127730096896,0.24306047779157908,-0.7600245515279127,-0.35683092351063694,-0.4857530002347597,131.7581980862901,65.75967737524756,-176.81647470646283,0.0
1403638127735097088,0.24303317069905764,-0.7599968038934379,-0.35681551159212427,-0.4858213938259331,131.75129295639164,65.7666590091476,-176.8280310653749,0.0
1403638127740097024,0.24300889998606928,-0.7599668488066149,-0.3568191783885395,-0.48587769775596007,131.7411710542547,65.77237372806376,-176.84063875217808,0.0
1403638127745096960,0.24250626171921588,-0.7602922839082837,-0.35615486633242666,-0.4861070532755392,131.83064828025465,65.77015329442219,-176.85824337850588,0.0
1403638127750096896,0.24242796806348496,-0.760279925396721,-0.3562258789577527,-0.4861134008645954,131.80280779680356,65.76684451088865,-176.88641210610527,0.0
1403638127755097088,0.2423744918548403,-0.7602825521054579,-0.35629579473553197,-0.4860847182497051,131.78205104124896,65.76052626922834,-176.90500580944746,0.0
1403638127760097024,0.24228898467078747,-0.7602922889438545,-0.35638936446017405,-0.4860435208696711,131.75305622347267,65.7509309034692,-176.93226938652447,0.0
1403638127765096960,0.2422131969055974,-0.760314775679505,-0.35647584978682145,-0.4859826927442557,131.72925295978584,65.73938765298487,-176.95389756281554,0.0
1403638127770096896,0.24214347279747556,-0.7603319805480454,-0.35654011320488854,-0.48594337696208,131.7094099431985,65.73079215293737,-176.9733550268751,0.0
1403638127775097088,0.24209035792334876,-0.7603489128108618,-0.35657264118353277,-0.4859194799010272,131.69784984882557,65.7249367681959,-176.98620317887176,0.0
1403638127780097024,0.24208274969392607,-0.760364911397195,-0.35657363096868655,-0.4858975092695689,131.69927751643874,65.7217580418408,-176.98505564713471,0.0
1403638127785096960,0.24210395042615437,-0.7603669458374125,-0.35654905001770565,-0.4859018005702459,131.70749097407412,65.72339125229776,-176.97732173621836,0.0
1403638127790096896,0.24217916934671538,-0.760377251680931,-0.3564912419484548,-0.485890604431427,131.73207850859308,65.72598724143526,-176.95140150807958,0.0
1403638127795097088,0.24226032522357951,-0.760402955782792,-0.35642020174870476,-0.48586203745998846,131.76274420255533,65.72668079415726,-176.91987734757546,0.0
1403638127800097024,0.24235531330964902,-0.7604045624531497,-0.3563579648102212,-0.48585780268236195,131.78988633902625,65.73123394422016,-176.89019414158324,0.0
1403638127805096960,0.24242770287103002,-0.7604050104819979,-0.35630903242306156,-0.4858568743244144,131.81070194856875,65.73498289639724,-176.86760890046082,0.0
1403638127810096896,0.24248727918829363,-0.7604133407253798,-0.35626965045752546,-0.48584298579026397,131.8291101163594,65.73642293250109,-176.84749261849544,0.0
1403638127815097088,0.24255086019205704,-0.7604329164305086,-0.3562355330971748,-0.48580562449199355,131.84929051090197,65.7351616276068,-176.82447279137241,0.0
1403638127820097024,0.24261507343668587,-0.7604539006178622,-0.3561953125125571,-0.4857702034094638,131.8708937573349,65.73415086004876,-176.80055900210758,0.0
1403638127825096960,0.24263271590518698,-0.7604540297160399,-0.3561901811660629,-0.4857649521136704,131.8747876088078,65.7344599393481,-176.79554666581834,0.0
1403638127830096896,0.24261011133818922,-0.7604673954382903,-0.356202304264841,-0.48574642848732524,131.8712491607672,65.73091776961255,-176.79968296911014,0.0
1403638127835097088,0.2425691427780614,-0.7604746226488794,-0.3562196254272362,-0.48574287204182465,131.8626115955901,65.72824550265304,-176.81021885741447,0.0
1403638127840097024,0.2425352295152741,-0.760465926609308,-0.35623446847876544,-0.48576253496731425,131.85274895283302,65.72887227400008,-176.8218997838087,0.0
1403638127845096960,0.2429562395773637,-0.7601252117446168,-0.3569589053789793,-0.4855535686114037,131.73635666379965,65.7293288123692,-176.83299143805678,0.0
1403638127850096896,0.24294621332660962,-0.7601135938779783,-0.3569407372668853,-0.485590127485658,131.73574627487636,65.7332752238711,-176.83660406319544,0.0
1403638127855097088,0.24294311145075634,-0.7601013042843174,-0.35693346676308263,-0.48561626015650683,131.73428408048022,65.73634865474524,-176.83933857417634,0.0
1403638127860097024,0.24295041728893318,-0.7600935796908577,-0.3569131378210207,-0.4856396368734991,131.7376725221485,65.73960758090637,-176.8374854193412,0.0
1403638127865096960,0.24294966960373632,-0.7600767329047402,-0.35690187975938314,-0.48567465072876764,131.7364841020448,65.74391114429505,-176.8402235666655,0.0
1403638127870096896,0.24298591741054432,-0.7600788799615693,-0.356876408891092,-0.48567187375173426,131.74742678814576,65.74549552439704,-176.82845349373008,0.0
1403638127875097088,0.24301085446935128,-0.7600745766094598,-0.35688053242859463,-0.48566310151740893,131.75014435101855,65.74581463355624,-176.82309576941145,0.0
1403638127880097024,0.24302120636259023,-0.7600793049086126,-0.3568850198130935,-0.48564722396068477,131.7519573907821,65.74442353295142,-176.81977375388217,0.0
1403638127885096960,0.2430209741532052,-0.7600762069304685,-0.3568908085528415,-0.48564793477406837,131.75035309910137,65.74452385775817,-176.8208772945189,0.0
1403638127890096896,0.24303390085438328,-0.7600766366113046,-0.35687107160353976,-0.4856552972692564,131.7560533379344,65.74609195898798,-176.81596578231915,0.0
1403638127895097088,0.2434725866770307,-0.7597650971025154,-0.357530997394109,-0.48543761974529204,131.6591746923627,65.74624358015308,-176.81178031770958,0.0
1403638127900097024,0.2434779147724449,-0.7597666387489374,-0.35749785261480893,-0.4854569445769667,131.6661236447224,65.74882847871869,-176.80765926847144,0.0
1403638127905096960,0.24348350258918333,-0.7597578016782858,-0.357492364413623,-0.48547201375757904,131.66643507122868,65.75101034242536,-176.80756490398534,0.0
1403638127910096896,0.2435011064391576,-0.7597604880406913,-0.3575210273503132,-0.4854378713877329,131.66489856875336,65.74784006065914,-176.80451494088592,0.0
1403638127915097088,0.24352675211889235,-0.759742179750119,-0.35755163294954984,-0.4854311187862514,131.660609121492,65.74856663792727,-176.80370306694624,0.0
1403638127920097024,0.24353834307179406,-0.7597326109665871,-0.3575987273467658,-0.4854055886449095,131.65264581441627,65.74621560750079,-176.80602170416796,0.0
1403638127925096960,0.24348807664207422,-0.7597087559227662,-0.3576493390517271,-0.48543085293715005,131.63105717959394,65.74676301054423,-176.82763534856815,0.0
1403638127930096896,0.24341586942255164,-0.759688014629013,-0.357673456609575,-0.48548175390971204,131.61093287515567,65.74917511116456,-176.85243553746633,0.0
1403638127935097088,0.24332663933225618,-0.7596734858502021,-0.35770158204556823,-0.4855284952395383,131.58835322948627,65.75011899834364,-176.88073638820958,0.0
1403638127940097024,0.24328463617378399,-0.7596806729628284,-0.3576783643424853,-0.48555540220433946,131.58659253716908,65.75102776919208,-176.88859327290942,0.0
1403638127945096960,0.24325516877770875,-0.7597262964561493,-0.35760071437623003,-0.4855559766016289,131.60334493579808,65.74911953015122,-176.88150022595457,0.0
1403638127950096896,0.2432986124474752,-0.75977099255267,-0.3575443476140783,-0.48550578116628745,131.62853689115303,65.74504291560663,-176.8570748305677,0.0
1403638127955097088,0.24334953056471875,-0.7597936023055792,-0.3575132285736871,-0.48546779426060893,131.6466169967341,65.7430199570408,-176.83696302850328,0.0
1403638127960097024,0.24341114104425007,-0.7598013405471694,-0.3575050057808669,-0.48543085002900566,131.6598404589316,65.74182378746193,-176.81870261612974,0.0
1403638127965096960,0.24342348417768078,-0.7597831936221746,-0.3575379404200071,-0.4854288075509188,131.65292852231167,65.74240083334954,-176.8215077139528,0.0
1403638127970096896,0.24340915361982887,-0.7597643761133995,-0.3575909091402704,-0.48542642946519743,131.63790608195185,65.74151611538556,-176.83288265179095,0.0
1403638127975097088,0.24334281624218523,-0.7597477741750173,-0.35768548850573023,-0.4854159914257523,131.60726842569582,65.73685991627768,-176.860438192032,0.0
1403638127980097024,0.24327236977634395,-0.7597446354620846,-0.3577650021005508,-0.4853976166628538,131.58099440501067,65.73091029728769,-176.88526035520596,0.0
1403638127985096960,0.24321602861299696,-0.7597440261352264,-0.35779991058494975,-0.4854010735082487,131.565315231091,65.72830757506935,-176.902641855448,0.0
1403638127990096896,0.24316756698480238,-0.7597601205824368,-0.357816437388114,-0.48538797953197255,131.55717398038976,65.72399906990859,-176.91327485613922,0.0
1403638127995097088,0.24458417485194095,-0.758686752260803,-0.3601395948332205,-0.48463642618907,131.1996850675609,65.71951189588539,-176.92587164482885,0.0
1403638128000097024,0.24455990819017048,-0.7586964709750669,-0.36013122359698907,-0.4846396785515302,131.1987989880518,65.71850616805555,-176.92966057260426,0.0
1403638128005096960,0.2445273342459914,-0.7587052975103966,-0.3600790862319866,-0.4846810353155437,131.203903153129,65.72162051436416,-176.93268942102114,0.0
1403638128010096896,0.24452345936182185,-0.7587041205884522,-0.3600623241335291,-0.48469728487313835,131.20592873050265,65.72336637637113,-176.93274834751838,0.0
1403638128015097088,0.2445235426489965,-0.758689155885187,-0.36006101670921686,-0.4847216377251298,131.20344769160198,65.72641379744263,-176.9356608793297,0.0
1403638128020097024,0.24451676894659605,-0.758663257832722,-0.36008949348319763,-0.4847444353487431,131.1926764427589,65.72899693554793,-176.94470208862666,0.0
1403638128025096960,0.2444616464254175,-0.758645071752787,-0.360111882706895,-0.484784065812273,131.17618899631447,65.73091334367211,-176.96440654675436,0.0
1403638128030096896,0.24441212791148845,-0.7586227537229017,-0.36018495307581666,-0.4847896748502712,131.15115045810617,65.72909086029416,-176.98708404727932,0.0
1403638128035097088,0.24432197577682813,-0.7586130440061395,-0.36024744067904363,-0.4848038810699075,131.1233771223215,65.72598701009856,-177.01708237372574,0.0
1403638128040097024,0.24426141910631102,-0.7586192902811624,-0.3602672769903144,-0.4848098809631056,131.1108711747195,65.72336966478112,-177.03306734866797,0.0
1403638128045096960,0.24401057737268683,-0.7587883581671829,-0.3599313377608341,-0.48492112527492065,131.15726144111517,65.7217068709011,-177.0405735873719,0.0
1403638128050096896,0.24401266318078907,-0.7588263762255808,-0.3598579870272236,-0.48491502361185596,131.17719268271978,65.72077545365264,-177.02711111056485,0.0
1403638128055097088,0.24403535110649235,-0.7588655167363679,-0.35978296566035267,-0.48489802282481814,131.20109378427782,65.71964263745926,-177.00791337722774,0.0
1403638128060097024,0.24406424649598094,-0.7588903712010758,-0.35971540266957236,-0.4848947072952125,131.2221552129694,65.72060188583409,-176.9905146478682,0.0
1403638128065096960,0.24408721112698833,-0.7588982534964616,-0.3596927272340685,-0.48488763252859657,131.23138037072908,65.72093045841008,-176.98129715565628,0.0
1403638128070096896,0.24410620525982274,-0.7588984141989348,-0.3596979500552958,-0.4848739446557315,131.2337142400844,65.7203165683007,-176.97666803137705,0.0
1403638128075097088,0.24412179019322108,-0.7588999926346398,-0.35972157508305586,-0.48484610048113824,131.23255295393585,65.71781068433886,-176.9739550694836,0.0
1403638128080097024,0.24413127619503258,-0.758904028850771,-0.3597824048535876,-0.48478986802038465,131.22438723750125,65.71155415319437,-176.97498854602762,0.0
1403638128085096960,0.2441258845479846,-0.758923510852909,-0.35979836179038016,-0.4847502408677251,131.22426557583518,65.70635243926901,-176.97359313009,0.0
1403638128090096896,0.2441171331075075,-0.7589386261676978,-0.3597976067393489,-0.4847315434533798,131.22566712789626,65.7035126568878,-176.97277067856538,0.0
1403638128095097088,0.2440950768689792,-0.7589942694237632,-0.3597345855288664,-0.4847023008038952,131.24293248812356,65.69834923327296,-176.9628045120671,0.0
1403638128100097024,0.24412509062014143,-0.7590034171124154,-0.35973041406368333,-0.4846759558085749,131.25037430642962,65.69673891973663,-176.9528132788206,0.0
1403638128105096960,0.24414237321029078,-0.7590177854743664,-0.35970521548914053,-0.4846634511563119,131.26024597350934,65.69605337774337,-176.94359931043306,0.0
1403638128110096896,0.24415173255493586,-0.7590299590006487,-0.3596877626169163,-0.4846526243130572,131.26704588650324,65.69515900065612,-176.9374516185328,0.0
1403638128115097088,0.24413894702924777,-0.7590625923468344,-0.3596417919403159,-0.4846420709483568,131.2787468549234,65.69292711575372,-176.93093098813222,0.0
1403638128120097024,0.24410844878588753,-0.7590887027231429,-0.3596026582284387,-0.484645576503577,131.28509788872418,65.69147784633451,-176.9308440610369,0.0
1403638128125096960,0.24411829315727157,-0.7591290781544168,-0.3595181764970179,-0.4846400544885502,131.30866644339835,65.69100249759961,-176.9141024385662,0.0
1403638128130096896,0.24413270598000558,-0.7591597781326118,-0.35944416067554325,-0.484639606813948,131.32944506547048,65.69146196512618,-176.89886314691958,0.0
1403638128135097088,0.24415888994756604,-0.7591874817351455,-0.35941412635949016,-0.48460529279968123,131.34406258146674,65.68852643484409,-176.88429354416192,0.0
1403638128140097024,0.24416605709935255,-0.7592028736182106,-0.35943645782615363,-0.48456100342041036,131.34419348254949,65.68347866017972,-176.88091718082734,0.0
1403638128145096960,0.23986516419942192,-0.7623935162126488,-0.35269597573051614,-0.4866481050451108,132.36611753292573,65.67639703463763,-176.87337429219673,0.0
1403638128150096896,0.23983432892533138,-0.7624309127567003,-0.35264975190705583,-0.486638213071901,132.37567366662248,65.67325220160856,-176.87056623204572,0.0
1403638128155097088,0.23979300906249118,-0.762499407293675,-0.35253909278642065,-0.48663143624192423,132.40027835035986,65.66965230642788,-176.85953597358815,0.0
1403638128160097024,0.2397328292825241,-0.7625712760669386,-0.3524263648516271,-0.48663012323458227,132.42267862506694,65.66568416235138,-176.85259169278993,0.0
1403638128165096960,0.239668127848877,-0.7626526342482962,-0.35230307418465046,-0.48662376831346155,132.44784836616475,65.66078833338037,-176.8441659641493,0.0
1403638128170096896,0.2396092527644676,-0.76272372826065,-0.3522056544219353,-0.48661185490187536,132.46763578289543,65.65562417973456,-176.83818687715885,0.0
1403638128175097088,0.23958779192136054,-0.7627735447708448,-0.3521430055608231,-0.48658967621041543,132.48382633071884,65.65138675028882,-176.82927798024733,0.0
1403638128180097024,0.23954508915389564,-0.7628089379206145,-0.35211218426400914,-0.4865775212476472,132.4883260480272,65.64736510611512,-176.83111089108837,0.0
1403638128185096960,0.23957478963574677,-0.7627954770546457,-0.3521525423963361,-0.4865547936664071,132.4838357855791,65.64632035416885,-176.82906864077836,0.0
